video_id,link,title,published_at_utc,published_date_wib,published_time_wib,channel_id,channel_title,channel_subscribers,view_count,like_count,comment_count,is_short
lAAbXjDEQFM,https://www.youtube.com/watch?v=lAAbXjDEQFM,mobil Baraccuda brimob ugal-ugalan m3l1ndas ojol gojek,2025-08-29T03:24:40Z,8/29/2025,10:24:40,UCsE5V6Jn3eYaR5B9hYlo-Ow,Kang Yusuf Nursaeha,69,0,0,0,TRUE
gqTw7xl38lA,https://www.youtube.com/watch?v=gqTw7xl38lA,"Usai Melayat Ojol Tewas Dilindas Polisi, Pramono Perintahkan Pejabat Jakarta Bersiap siap | Liputan6",2025-08-29T03:24:29Z,8/29/2025,10:24:29,UC1QpnGo11epfexw1bIiTHTg,Liputan6,2510000,10819,60,64,FALSE
OIAmXTuFh4o,https://www.youtube.com/watch?v=OIAmXTuFh4o,Ojol di Lindas Mobil Brimob Ternyata Sedang Antar Orderan #ojol #mobilbrimob #ojoltewas #shorts ,2025-08-29T03:24:22Z,8/29/2025,10:24:22,UCxj2zVHoQjMcoOBJktnL8tw,Facts Seleb Indonesia,214,488,9,0,TRUE
FvAjQQYMm6I,https://www.youtube.com/watch?v=FvAjQQYMm6I,Seorang ojol meninggal di tabrak barakuda #rezqipoetra #bobotoh #ojol,2025-08-29T03:22:42Z,8/29/2025,10:22:42,UCVyDnYm3Z0uXw8q3fXEiQgg,Rezqipoetra,19600,2354,101,2,TRUE
0DgnaWIvvNM,https://www.youtube.com/watch?v=0DgnaWIvvNM,RIBUAN OJOL MENGHADANG DIJALANAN MEMINTA KEADILAN!! #beritaterkini #fyp #viral #ojol,2025-08-29T03:22:33Z,8/29/2025,10:22:33,UC7AdAuyHCm1f5DE2pDJyz1A,POPUCH,0,199,2,2,TRUE
x-8quhWF6-Q,https://www.youtube.com/watch?v=x-8quhWF6-Q,Pasha & Istrinya datang kerumah ALM Affan ???? #shorts#pasha#ojol#viral#trending#fy#fyp?#fyp#terbaru,2025-08-29T03:22:23Z,8/29/2025,10:22:23,UCt4OeNZSYu4TtphLGtIiUxA,tikus berita,25100,8642,26,0,TRUE
vF1g-WyWOnQ,https://www.youtube.com/watch?v=vF1g-WyWOnQ,"Imbas Ojol Dilindas Rantis Brimob, BEM UI dan BEM SI Kerakyatan Bakal Demo Hari Ini",2025-08-29T03:21:54Z,8/29/2025,10:21:54,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5620000,2858,26,18,FALSE
ogK0R2s03pI,https://www.youtube.com/watch?v=ogK0R2s03pI,Aisar Ikut Iring Iringan Pemakaman Affan Kurniawan Gojek,2025-08-29T03:20:36Z,8/29/2025,10:20:36,UCgPFWbalaMWDps_9ijBIJ5g,Iswan Channel TV ,46400,2353,17,0,TRUE
w8ks-ZWDGCI,https://www.youtube.com/watch?v=w8ks-ZWDGCI,TANGIS HARU RIBUAN OJOL ??????#beritaterkini #viralvideo #dpr,2025-08-29T03:20:22Z,8/29/2025,10:20:22,UCF8wY87aB5e6n_sVpIyo1hQ,FULUS STAR,229000,4004,75,3,TRUE
sVOKi6MiJoM,https://www.youtube.com/watch?v=sVOKi6MiJoM,"Kapolri Minta Maaf, Driver Ojol Tew4s Dilind4s Rantis Brimob #artist #beritaterkini",2025-08-29T03:19:46Z,8/29/2025,10:19:46,UCIZLdOVuKYf_sJFtdM4FLEQ,Kabar Artis,10000,2949,3,1,TRUE
dsElQIpuTao,https://www.youtube.com/watch?v=dsElQIpuTao,28agustus #ojol #brimob #demo #dpr #shorts #aparat #news #trending #viralkan,2025-08-29T03:19:33Z,8/29/2025,10:19:33,UCpqhxR35uUh4r7qjtawP3ew,Random_Shorts,63,13,1,0,FALSE
9okpslTgO1E,https://www.youtube.com/watch?v=9okpslTgO1E,PRAY FOR DRIVER OJOL #liongbie #konsultanspiritual #DPR #viral #demo #brimob #mahasiswa #indonesian,2025-08-29T03:18:14Z,8/29/2025,10:18:14,UCA9cAQi9231n-Bn58k_q93w,Liong Bie,2170,1056,28,1,TRUE
X1sgNJn3eQ4,https://www.youtube.com/watch?v=X1sgNJn3eQ4,SEMANGAT PARA OJOL SOLIDARITAS SEBAGAI SESAMA OJOL ??,2025-08-29T03:17:44Z,8/29/2025,10:17:44,UC3QLHdPKmAHvuBKzMGVTR3Q,Dana Istimewa,3140,6358,89,1,TRUE
mZ1cQ68O8DE,https://www.youtube.com/watch?v=mZ1cQ68O8DE,ABANG OJOL TEWAS DILINDAS RANTIS BRIMOB: KAPOLRI PELUK KELUARGA KORBAN DAN MINTA MAAF,2025-08-29T03:17:16Z,8/29/2025,10:17:16,UCPqpu7rELWRAgRVr8POTrWA,metro24jam_id,1730,11,2,0,TRUE
aEk8-p1Hr44,https://www.youtube.com/watch?v=aEk8-p1Hr44,Aplikator Goto Datangi Rumah Duka Driver Ojek,2025-08-29T03:14:57Z,8/29/2025,10:14:57,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,11700000,398,4,2,FALSE
1KP01yeRLP0,https://www.youtube.com/watch?v=1KP01yeRLP0,"?? SOSOK AFFAN KURNIAWAN, PENGEMUDI OJOL YANG T*W*S TERLINDAS RANTIS BRIMOB",2025-08-29T03:14:50Z,8/29/2025,10:14:50,UCzbig2FFRVf-K63l5vBpBTA,SULTANTV,46700,946,11,0,TRUE
yvPcYpUN9RQ,https://www.youtube.com/watch?v=yvPcYpUN9RQ,gojek udah pada ngumpul di kwitang #gojek #gojekindonesia #gojekdemo,2025-08-29T03:14:00Z,8/29/2025,10:14:00,UCUqB2JP2dDp8CNKkhsU64hQ,DKyaqin,282,922,13,0,FALSE
jUZ2aGsfX0Y,https://www.youtube.com/watch?v=jUZ2aGsfX0Y,Ribuan ojol turun gunung ?????? #rakyat #beritaterkini #ojol #dpr #pemerintah #indonesia,2025-08-29T03:13:54Z,8/29/2025,10:13:54,UCnytb5elm5mpFMY-zhclPXQ,JEYSEN OFFICIAL,55000,133278,5338,875,TRUE
QGQjlyvXDZU,https://www.youtube.com/watch?v=QGQjlyvXDZU,Detik-Detik Anies Takziah Keluarga Driver Ojol Affan Kurniawan Korban Demo Kemarin,2025-08-29T03:13:40Z,8/29/2025,10:13:40,UC8FVmggjfhwdqgxQ94u-3fw,ENO Glowing Channel,179000,49187,2165,206,TRUE
0NBcUQ6pN80,https://www.youtube.com/watch?v=0NBcUQ6pN80,gojek vs kompeni#viral #news #sejarahindonesia,2025-08-29T03:13:15Z,8/29/2025,10:13:15,UCC5prJ5uMqIo5YOfabuoqLQ,GANONGcuak,166,47,0,0,TRUE
VnUMi0cymgE,https://www.youtube.com/watch?v=VnUMi0cymgE,demo ojol | #driver #ojekonline #gojek #trending #trendingshorts #viral #viralvideo #ojol #video,2025-08-29T03:11:52Z,8/29/2025,10:11:52,UCpHgo2Uhv5f-6Irtjj7dnEg,Perri Prandana,340,1,0,0,FALSE
GrC4OFZu1X4,https://www.youtube.com/watch?v=GrC4OFZu1X4,Detik detik rantis brimob lindas driver ojol! #short #demodpr #brimob #viral #ojol #grab #gojek,2025-08-29T03:09:27Z,8/29/2025,10:09:27,UCelv15WttbCSsGw-hzO6_pA,Nalar Nusantara,210,3,1,0,TRUE
yCeeYFSAtHs,https://www.youtube.com/watch?v=yCeeYFSAtHs,???·??·????Part3(Solea Por Buleria3)????????????????????????????|????????????...???????????,2025-08-29T03:09:12Z,8/29/2025,10:09:12,UCZkdkJ3lOwyAZ9Xt6Rlw2wg,Akira Goto,1110,258,3,,TRUE
9-bAneJU6bw,https://www.youtube.com/watch?v=9-bAneJU6bw,Dicancel customer kenapa marah? #gojek #ceritaojol,2025-08-29T03:08:24Z,8/29/2025,10:08:24,UC86rwiRahxH_y002Jkq1KRg,Mas ojol,214,962,12,0,FALSE
TLoX27DJWDs,https://www.youtube.com/watch?v=TLoX27DJWDs,Om gojek mau kasih kedok cantik ke bety,2025-08-29T03:08:13Z,8/29/2025,10:08:13,UCmDHpAX1idRAXmm4jbJuSEQ,Anik Hgm Official,16600,34241,176,0,TRUE
PbDOzP7c7P8,https://www.youtube.com/watch?v=PbDOzP7c7P8,Pelanggaran Hukum: polisi Lindas Driver Gojek,2025-08-29T03:06:37Z,8/29/2025,10:06:37,UCABy1L2L4NTNEYqO5MA1kjw,OPS Virby,1,388,1,0,TRUE
kuw96ZvBP3U,https://www.youtube.com/watch?v=kuw96ZvBP3U,??Detik-detik Pria Berjaket Ojol Terlindas Kendaraan Brimob saat Aksi Demo Ricuh di Pejompongan,2025-08-29T03:06:15Z,8/29/2025,10:06:15,UCK6c4qk3hRaa6fMIEZrhiXQ,Tribun Timur,9160000,2172,9,0,FALSE
zaZy2uxaRqw,https://www.youtube.com/watch?v=zaZy2uxaRqw,OJOL MENINGGAL DUNIA SAAT DEMO TERTABRAK MOBIL BRIMOB,2025-08-29T03:06:12Z,8/29/2025,10:06:12,UCghZKpxH-tJyIYPIQry1CFQ,"kabar rakyat ? 1,4jt ditonton ",1240,1107,16,4,FALSE
QilFrfcGkFs,https://www.youtube.com/watch?v=QilFrfcGkFs,Gojek Pastikan Pengemudi Yang Terlindas Rantis Adalah Mitra Gojek,2025-08-29T03:05:00Z,8/29/2025,10:05:00,UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2860000,443,6,4,TRUE
IbyRPWoYpOY,https://www.youtube.com/watch?v=IbyRPWoYpOY,Lagu utk polisi #lagu #polisi #brimob  #ojol,2025-08-29T03:04:34Z,8/29/2025,10:04:34,UCdM_-7dpuNiZBLYSmwikc3g,EVAN ID,2880,658,6,0,TRUE
fwr1ViF3NMo,https://www.youtube.com/watch?v=fwr1ViF3NMo,GoTo Benarkan Mitra Driver Gojek Jadi Korb4n Jiwa Usai Terlind4s Rantis Polisi #demodpr,2025-08-29T03:04:10Z,8/29/2025,10:04:10,UClZkaPjNaI3TcTxnUVWMPyQ,Zona Viral,123,52809,227,1,TRUE
xN1DZbvjTNQ,https://www.youtube.com/watch?v=xN1DZbvjTNQ,"Denny Sumargo Temui Keluarga Affan, Driver Ojol Yang Dilindas Rantis Brimob #polisi",2025-08-29T03:04:04Z,8/29/2025,10:04:04,UCkCoHqyT1IqmY2AOEs0kN_g,KapanLagiDotCom,2150000,13254,176,10,FALSE
IRs68YfRe1I,https://www.youtube.com/watch?v=IRs68YfRe1I,Brimob minta maaf atas insiden ojol #brimob #demodpr #ojol #dprri  #dpr #demo #gedungdpr #trending,2025-08-29T03:03:46Z,8/29/2025,10:03:46,UCn1C9yn4Y-TUMUOgtu4-qHA,News Wishper ,4630,22194,192,76,TRUE
FGLizOWyvPc,https://www.youtube.com/watch?v=FGLizOWyvPc,Viral! Ojol Tertabrak Barracuda Saat Demo Ricuh DPR. #breakingnews,2025-08-29T03:03:43Z,8/29/2025,10:03:43,UCn2Di56l7JdqnNcd-IOCEjg,SUARA NEGERI,9810,6119,52,0,TRUE
xVkDCLZ3uXE,https://www.youtube.com/watch?v=xVkDCLZ3uXE,BUKANNYA MENOLONG EH MALAH NGASIH TUTORIAL MELARIKAN DIRI ?? #ojol #gojek #grab #dpr,2025-08-29T03:02:51Z,8/29/2025,10:02:51,UCcyt3jSu-VRoGW1XimONYBA,Asyikin Aja Lagi ,13400,2033,20,0,TRUE
SrMnQq7kJKQ,https://www.youtube.com/watch?v=SrMnQq7kJKQ,"Affan Bakal Dimakamkan di TPU Karet Bivak, Difasilitasi Pemprov DKI Jakarta",2025-08-29T03:02:09Z,8/29/2025,10:02:09,UCm2Fz7aL464TC_0uG_yagng,kumparan,2100000,261,1,1,FALSE
AhOvMmx4IK0,https://www.youtube.com/watch?v=AhOvMmx4IK0,HEBOH! ISTANA MINTA MAAF INSIDEN BRIMOB VS OJOL VIRAL! Ada Apa Sebenarnya? (70 Karakter),2025-08-29T03:00:49Z,8/29/2025,10:00:49,UC72z_x422r5SxTp5EmQMddg,sang penjaga alam,624,1452,4,0,TRUE
OvvlhA8tirw,https://www.youtube.com/watch?v=OvvlhA8tirw,Rakyat DATANGI Markas Brimob??#brimob #ojol #demo #dpr #polisi #indonesia #trendingshorts,2025-08-29T02:59:09Z,8/29/2025,9:59:09,UClSBIztl5WvCGllLZyJZ-Mw,TEGAK LURUS,67800,37647,348,4,TRUE
T77EerMsePQ,https://www.youtube.com/watch?v=T77EerMsePQ,Sejumlah Tokoh Datangi Rumah Duka Ojol Korban Dilindas Rantis Brimob I Liputan6,2025-08-29T02:58:32Z,8/29/2025,9:58:32,UC1QpnGo11epfexw1bIiTHTg,Liputan6,2510000,9294,80,44,FALSE
gfFLgpC_Ni8,https://www.youtube.com/watch?v=gfFLgpC_Ni8,Gojek kelindes baracuda brimob #ai #gojek #fyp #feedshorts #brimob #polisiindonesia,2025-08-29T02:58:25Z,8/29/2025,9:58:25,UCY2nDoWfZytAzf1G75WFR9A,Akun Content AI,207,13838,190,5,TRUE
Xd_d3CcT0_0,https://www.youtube.com/watch?v=Xd_d3CcT0_0,Polri Janji Tindak Seadil adilnya Anggota Brimob Lindas Driver Gojek,2025-08-29T02:57:31Z,8/29/2025,9:57:31,UCMcqmnF-uCBFzQ3NvmaELCg,IDN Times,600000,1330,37,1,FALSE
dstnw95XTIA,https://www.youtube.com/watch?v=dstnw95XTIA,Pasha Datang ke rumah duka ojol #dpr,2025-08-29T02:57:05Z,8/29/2025,9:57:05,UCxr7_BUPa2HEalbDg-57yjA,Mass Adhy & Nur Astuti ,25300,10003,421,102,FALSE
jdfCrGskQEo,https://www.youtube.com/watch?v=jdfCrGskQEo,permohonan maaf atas meningalnya ojol | #gojek,2025-08-29T02:56:38Z,8/29/2025,9:56:38,UCSwOd4xZMdPumwUZ4g76EDA,REGGY R,3190,93,0,0,FALSE
EG5D60umjU0,https://www.youtube.com/watch?v=EG5D60umjU0,Jerit Tangis Ibu Affan Kurniawan Driver Ojol Dilindas Rantis Polisi,2025-08-29T02:56:32Z,8/29/2025,9:56:32,UCMcqmnF-uCBFzQ3NvmaELCg,IDN Times,600000,5361,74,5,TRUE
OJmnd-_Tjgk,https://www.youtube.com/watch?v=OJmnd-_Tjgk,Miris?? #shorts#ojol#demo#brimob#dprri#polri#trending#viral#fy#fyp?#fyp#terbaru#beritaterkini,2025-08-29T02:55:52Z,8/29/2025,9:55:52,UCt4OeNZSYu4TtphLGtIiUxA,tikus berita,25100,9798,61,1,TRUE
si2G59pnR7g,https://www.youtube.com/watch?v=si2G59pnR7g,Polisi Brimob melindas Gojek,2025-08-29T02:55:36Z,8/29/2025,9:55:36,UCLFvDwwkn0KR1FBbjtBK_tA,STORY KIYOWO,1710,5,0,0,TRUE
_L-8QQP1Xag,https://www.youtube.com/watch?v=_L-8QQP1Xag,Gojek Yang diTabrak Mobil Polisi #kucing #kucinglucu #gojek #ai #kitten #ditabrak #polisi #demo #fyp,2025-08-29T02:55:07Z,8/29/2025,9:55:07,UCW4BZikAKdLVKAvgOH8X49w,Ndayz Uae,1680,1166,15,0,TRUE
3y1DWzqshao,https://www.youtube.com/watch?v=3y1DWzqshao,Ternyada ketidakadilan bukan hanya sekarang tapi dari dulu #onepiece #gojek,2025-08-29T02:54:29Z,8/29/2025,9:54:29,UCEaGwnxU_t35JlzRnl2MgPQ,AliviahNov290,68,1413,18,0,TRUE
QexKeSBTDQU,https://www.youtube.com/watch?v=QexKeSBTDQU,Driver Gojek geruduk Kantor polisi karena Oknum polisi melakukan tabrak lari,2025-08-29T02:54:28Z,8/29/2025,9:54:28,UCLFvDwwkn0KR1FBbjtBK_tA,STORY KIYOWO,1710,0,0,0,TRUE
kqmHU1xlszk,https://www.youtube.com/watch?v=kqmHU1xlszk,pasha datang untuk melayat #demo #dprri #ojol #gojek,2025-08-29T02:52:54Z,8/29/2025,9:52:54,UCP2mE3IF5TIQhL4gZ6Din1w,Lalieurhulu,31,1679,8,2,FALSE
gno4PpfmcPA,https://www.youtube.com/watch?v=gno4PpfmcPA,"Buntut Rantis Lindas Ojol, Mako Brimob Kwitang Dikepung Massa",2025-08-29T02:52:53Z,8/29/2025,9:52:53,UC-AK5OD7V_DlveE55DzT-wg,Kompascom Reporter on Location,1370000,656,1,1,FALSE
IkeCV_sBRPc,https://www.youtube.com/watch?v=IkeCV_sBRPc,"According to the information, it was unintentional #demo #ojol #gojek #news #beritaviral",2025-08-29T02:52:09Z,8/29/2025,9:52:09,UC1492JKTj_IizoEpf1H8lLw,AmInformat,8,1,0,0,FALSE
zr9vvgnFS6o,https://www.youtube.com/watch?v=zr9vvgnFS6o,Pernyataan dari pihak GOTO terkait Mitra yang terlindas dan meninggal di Aksi Demokrasi?? #affan,2025-08-29T02:50:23Z,8/29/2025,9:50:23,UCBF89uzj0nfILwCNagaVa5w,Fahmi Apriyanto,1710,146,2,0,TRUE
tG60XoU9f9c,https://www.youtube.com/watch?v=tG60XoU9f9c,Saksi Mata Ceritakan Detik-detik Driver Ojol Tewas Dilindas Rantis Brimob,2025-08-29T02:49:26Z,8/29/2025,9:49:26,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5620000,68917,371,135,FALSE
Y34yqwwFTAQ,https://www.youtube.com/watch?v=Y34yqwwFTAQ,Demo Gojek 29 agustus 2025,2025-08-29T02:48:57Z,8/29/2025,9:48:57,UCNWTkT5_6PIPHO8-AFqIbjQ,kelakuan bocil ,16,1,0,0,TRUE
dqOgGRjB5MA,https://www.youtube.com/watch?v=dqOgGRjB5MA,GOJEK DITABRAK BARAKKUDA #viralvideo #trending #gojek #brimob,2025-08-29T02:47:55Z,8/29/2025,9:47:55,UCaM9K4lBqLMFvQ4MORJhGnA,nuraen93 Art,13600,1868,12,0,TRUE
Vf-jd2EXrkU,https://www.youtube.com/watch?v=Vf-jd2EXrkU,"RMOL TV sedang live sekarang! Affan, Driver Ojol Pejuang Demokrasi yang Gugur Dilindas Brimob",2025-08-29T02:47:28Z,8/29/2025,9:47:28,UCmAKtuw1RBp7ok0HdTe0JLg,RMOL TV,776000,4540,,2,FALSE
xQqkX_9eRTU,https://www.youtube.com/watch?v=xQqkX_9eRTU,Detik-detik mobil polisi lindas Abang Ojol,2025-08-29T02:46:41Z,8/29/2025,9:46:41,UCC2wjW1ouskYZ3dqPi7Olzg,AMBURADUL TV,120,8,1,0,FALSE
JGmpqe1PoRM,https://www.youtube.com/watch?v=JGmpqe1PoRM,Keluarga Driver Ojol Korban Rantis Bakal Terima Santunan,2025-08-29T02:44:44Z,8/29/2025,9:44:44,UCJmNywTIJojwjCKzfs0lgNw,Bisniscom,719000,240,3,2,FALSE
h58Wd6Z2McE,https://www.youtube.com/watch?v=h58Wd6Z2McE,Ojol ditabrak mobil Brimob #shorts #shortsvideo #trending,2025-08-29T02:44:43Z,8/29/2025,9:44:43,UCubT8ymTcKxQ-ipFnJgeNxA,Shorts viral today,2790,40071,56,3,TRUE
4kcytnM1np4,https://www.youtube.com/watch?v=4kcytnM1np4,"Bentrok Meluas Polisi vs Massa Pagi Ini Imbas Ojol Dilindas Brimob, Lemparan Batu &  Gas Air Mata",2025-08-29T02:42:28Z,8/29/2025,9:42:28,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,14900000,2690,19,12,FALSE
dcqoFLeLYcA,https://www.youtube.com/watch?v=dcqoFLeLYcA,demo viral #demo #viralvideo #beritaterkini #beritaviral #beritaterbaru #gojek #tertabrak,2025-08-29T02:42:16Z,8/29/2025,9:42:16,UCyLrG3wMjmSxZQ8ASHt3z-g,Anam Official ,976,957,5,1,TRUE
c9kpRwwyATw,https://www.youtube.com/watch?v=c9kpRwwyATw,"Pemakaman Alm. Affan Kurniawan , driver gojek yang jadi korban demo 28 Agustus 2025",2025-08-29T02:42:09Z,8/29/2025,9:42:09,UCSE15F9IN_zjguNiJe6XTmg,Marcell paluruan,57600,88,10,2,TRUE
QZNpmOU968Y,https://www.youtube.com/watch?v=QZNpmOU968Y,gojek udah pada ngumpul dikwitang #demo #demogojek #gojekrip #kwitang #senen,2025-08-29T02:40:52Z,8/29/2025,9:40:52,UCUqB2JP2dDp8CNKkhsU64hQ,DKyaqin,282,416,4,0,FALSE
mj7ebtvwfWQ,https://www.youtube.com/watch?v=mj7ebtvwfWQ,Mobil Brimob Kabur Habis Lindas Ojol #Ojol #brimob #gojek #grab #mobilbrimoblindasojol,2025-08-29T02:40:47Z,8/29/2025,9:40:47,UCIbWWSgWYfyMBq0cAyEoIaA,BALADNA SI EGI,1110,14,2,0,TRUE
2AtCLWUgt5M,https://www.youtube.com/watch?v=2AtCLWUgt5M,#DRIVER GOJEK DITABRAK MOBIL TAKTIS POLISI,2025-08-29T02:40:11Z,8/29/2025,9:40:11,UCNyWP9sE3o0kjhnQNviqXZQ,BERBAGI ILMU,62,1356,7,0,TRUE
kupvHKuVPUY,https://www.youtube.com/watch?v=kupvHKuVPUY,"TEWASKAN OJOL, TUJUH ANGGOTA BRIMOB DIAMANKAN #shorts",2025-08-29T02:38:46Z,8/29/2025,9:38:46,UCUQRcv-rKcgm_Lfz0k7ab0g,obyektifTV,1790,919,12,5,FALSE
8XtwyYwb7Tc,https://www.youtube.com/watch?v=8XtwyYwb7Tc,"Rantis Lindas Ojol Hingga Tewas Saat Demo, 7 Anggota Brimob Diamankan",2025-08-29T02:38:27Z,8/29/2025,9:38:27,UC9HjjeIiMG_BHtHVrtIlEJA,Lingkardotnews,6450,1144,9,1,FALSE
Vxqz99Enqgw,https://www.youtube.com/watch?v=Vxqz99Enqgw,?? #ojol #gojek #demo2025,2025-08-29T02:38:26Z,8/29/2025,9:38:26,UCU22W4x7tAPeu08pK6b4wBA,OJOLPINGGIRAN,11,3,0,0,TRUE
l5YOKi4oozo,https://www.youtube.com/watch?v=l5YOKi4oozo,Gubernur Jakarta Pramono Anung Menangis di Samping Jenazah Driver Ojol Korban Rantis Brimob,2025-08-29T02:38:06Z,8/29/2025,9:38:06,UC1QpnGo11epfexw1bIiTHTg,Liputan6,2510000,37777,393,417,FALSE
MYWdxMmT6l8,https://www.youtube.com/watch?v=MYWdxMmT6l8,"SELAMAT JALAN AFFAN KURNIAWAN, PAHLAWAN DARI DRIIVER OJOL YANG GUGUR???? #ojol #kangojol #dpr #polisi",2025-08-29T02:38:05Z,8/29/2025,9:38:05,UC44pOIpJfs3YhUPM63JlJzw,Budi Harkor,278000,12828,234,13,TRUE
N5Kc12Ym6N0,https://www.youtube.com/watch?v=N5Kc12Ym6N0,"Mitra Driver Meninggal Ditabrak Mobil Brimob, Goto Berkomitmen Dampingi dan Beri Santunan",2025-08-29T02:37:33Z,8/29/2025,9:37:33,UCoSkllfpgmFHtbVK835QaQg,Official iNews,9930000,4772,64,2,TRUE
NjxZyHHiKfM,https://www.youtube.com/watch?v=NjxZyHHiKfM,Tragedi di Depan DPR RI: Insiden Ojol & Kendaraan Taktis Brimob T4br4k Drive Ojol,2025-08-29T02:37:32Z,8/29/2025,9:37:32,UCLAJiDFwKOIrBhV6hDYgXzQ,Gempar Media News,23800,306,8,1,FALSE
OZAbsipeiFg,https://www.youtube.com/watch?v=OZAbsipeiFg,#Abang Gojek Tewas DiLindas MobiL Lapis Baja Oknum Polisi#??,2025-08-29T02:37:15Z,8/29/2025,9:37:15,UChv0Zvfgj368jAXx0XOHF2g,OBAMA DEP,61500,23,6,0,FALSE
fS_9-E9QAvI,https://www.youtube.com/watch?v=fS_9-E9QAvI,Aparat Sudah berlebihan ?????? #brimob #ojol #gojek #demo #bubarkandpr #polri #polisi #dprri #keadilan,2025-08-29T02:36:38Z,8/29/2025,9:36:38,UCBcVqIDL3yK5FSewi5xSVtA,Animasi Random,761,726,10,1,TRUE
8XCPAtvMjy4,https://www.youtube.com/watch?v=8XCPAtvMjy4,Pemakaman Pengemudi Ojol Korban Tabrakan Mobil Polisi di Demo DPR,2025-08-29T02:36:30Z,8/29/2025,9:36:30,UCYNpIdSp5xvvQzgOHtw2RAw,KOMPASTV JAWA TIMUR,963000,2470,27,24,FALSE
iLxne279eEI,https://www.youtube.com/watch?v=iLxne279eEI,"Buntut Rantis Lindas Ojol, Mako Brimob Kwitang Dikepung Massa",2025-08-29T02:35:41Z,8/29/2025,9:35:41,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5620000,16330,146,88,FALSE
TmD7PQcDcF0,https://www.youtube.com/watch?v=TmD7PQcDcF0,PASHA UNGU MELAYAT KE RUMAH AFFAN KURNIAWAN DRIVER OJOL K0RBAN D3M0 #affankurniawan #dpr #shorts,2025-08-29T02:32:56Z,8/29/2025,9:32:56,UCGPaSHnJlBx-o6PfS-GZq0g,VIRALIN,84100,169623,433,25,TRUE
BQKh-tNNGBQ,https://www.youtube.com/watch?v=BQKh-tNNGBQ,"Pesan Terakhir Affan Driver Ojol yang Tewas Dilindas Mobil Brimob, Customer Tunggu Orderan",2025-08-29T02:32:03Z,8/29/2025,9:32:03,UC6NKezrYVSqm6vZy1WtU-8g,Sriwijaya Post,497000,227732,1635,942,FALSE
E_KN2rjPGdI,https://www.youtube.com/watch?v=E_KN2rjPGdI,ohh jadi gini to le #parodi #koruptor #korupsi #dewan #dpr #ojol #gojek #fyp?,2025-08-29T02:31:11Z,8/29/2025,9:31:11,UC1pj7FvfmGIiTCKY_jQNmbg,Jens motor garage ,378,8148,13,0,TRUE
PFA3V5O2rVI,https://www.youtube.com/watch?v=PFA3V5O2rVI,DETIK-DETIK OJOL TERLINDAS MOBIL BRIMOB SAAT DEMO #ojol #brimob #polisi #jakarta #demoburuh,2025-08-29T02:30:17Z,8/29/2025,9:30:17,UCfGhzs4mWRhZaFfgvL_CnJg,Kota Istimewa,405,989,14,2,TRUE
4LBdyigZQRI,https://www.youtube.com/watch?v=4LBdyigZQRI,Sudah Daftar Gojek Driver Tapi Belum Dapat Undangan Aktivasi? Ini Penyebab & Solusi Terbaru 2025!,2025-08-29T02:28:42Z,8/29/2025,9:28:42,UCqRdmP2O_xoKBCGuNFv_3AQ,HP creator,33300,4,1,1,FALSE
UYaJyK0O0PM,https://www.youtube.com/watch?v=UYaJyK0O0PM,Gojek ojol dilindas oleh penjahat rakyat !! polri minta maaf,2025-08-29T02:27:52Z,8/29/2025,9:27:52,UC3k3yXQQ1125Xz3t0S26q_A,Muhamad Qoyum,1,5,2,0,TRUE
G9AIDA7Jzy0,https://www.youtube.com/watch?v=G9AIDA7Jzy0,situasi Terkini didepan Markas Brimob #ojekonline #gojek #grab #shopee,2025-08-29T02:27:50Z,8/29/2025,9:27:50,UCbHUuZyLsQEBofyLsfI15dA,Bernath ajie M.,9,1,0,0,TRUE
#NAME?,https://www.youtube.com/watch?v=-BVNywNAmg4,#ojol #gojek #grab,2025-08-29T02:27:25Z,8/29/2025,9:27:25,UCSPXI2zuGDpzBx4OQRwCskw,footboy ,82,2375,12,2,TRUE
Dnt_bRG_HZk,https://www.youtube.com/watch?v=Dnt_bRG_HZk,Gojek Turut Berduka atas Wafatnya Pengemudi Ojol Akibat Dil!ndas Mobil Brimob,2025-08-29T02:26:56Z,8/29/2025,9:26:56,UC7r5Sy74cgdO3-41uyFQgMQ,Sukabumi Update,101000,1041,17,0,TRUE
_TAYj3UivCo,https://www.youtube.com/watch?v=_TAYj3UivCo,ribuan ojol bersatu datangi markas brimob #demo,2025-08-29T02:25:37Z,8/29/2025,9:25:37,UCwQnpa-IZpJXOag-nNsvIkA,Sani dan samil,355000,36301,1008,109,TRUE
YDuYmOlaTvA,https://www.youtube.com/watch?v=YDuYmOlaTvA,Tangis Histeris Ibunda Affan Ojol yang Dilindas Rantis saat Anies Melayat: Anak Saya Enggak Ada Pak!,2025-08-29T02:23:47Z,8/29/2025,9:23:47,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,14900000,22955,389,283,FALSE
